id,nca_id,nca_name,nca_jurisdiction,nca_registration_date,nca_url,commercial_name,other_commercial_names,corporate_names,url,other_urls,domain_name,fqdn,ip_address_v4,ip_address_v6,email,lei,categories,categories_detailed,products,products_detailed,social_media,social_media_detailed,regulator_claims,additional_information,validation_date,modification_date
21296,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2021/profxgroup,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2021/atbcrypto,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21295,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2021/atbcrypto,ATBCrypto,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21294,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2021/hkex,HKEx,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21293,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2021/zbg,ZBG,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21292,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2021/crypto-springs,Crypto Springs,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21291,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2021/stock-btc-trade,Stock BTC Trade,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21290,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2021/cryptopower,CryptoPower,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21289,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2021/blueprint-capital,Blueprint Capital,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21288,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2021/richmondsuper,RichmondSuper,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21287,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2021/crypto-fx-master,Crypto FX Master,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21286,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2021/capital-rocket-options,Capital Rocket Options,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21285,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2021/coinbitsfx-trade,CoinbitsFx Trade,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21284,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2021/coinbick,Coinbick,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21283,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2021/amplifycoins,Amplifycoins,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21282,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2021/trade-fare,Trade Fare,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21281,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2021/bitwaxtrade,Bitwaxtrade,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21280,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2021/digital-fx-market,Digital FX Market,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21266,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/hashminer-trade,HashMiner Trade,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-05,2022-05-05
21256,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/pure-cryptonic,Pure Cryptonic,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-03,2022-05-03
21255,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/cryptostreetfx,CryptoStreetFX,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-03,2022-05-03
21254,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/jets-capital,Jets Capital,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-03,2022-05-03
21253,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/royalfx24,RoyalFX24,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-03,2022-05-03
21252,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/crystalead,Crystalead,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-03,2022-05-03
21251,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/tredexo,TREDEXO,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-03,2022-05-03
21250,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/prime-holdings,Prime Holdings,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-03,2022-05-03
21225,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/virgins-markets,Virgins Markets,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-04-28,2022-04-28
21037,77,Autorite des marches financiers,Quebec,,https://lautorite.qc.ca/en/general-public/media-centre/news/fiche-dactualites/amf-warns-of-fake-ceo-fraud,Fake CEO fraud,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"The AMF has received information that a scammer sent a companys employee an e-mail signed by the CEO requesting that that the employee perform a transaction on a priority basis in connection with a takeover bid. An individual claiming to be a lawyer then made several calls to the employee to confirm the amounts to be transferred. To make the request seem even more credible, the employee was told the transaction was authorized by the AMF, which was not the case.",2022-04-08,2022-04-08
21016,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/tradethebit-trade-bit-ltd-unicofx-and-unico-aust-pty-ltd,"Tradethebit, Trade the Bit Ltd., UNICOFX and Unico Aust PTY Ltd.",,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-04-05,2022-04-05
20940,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/oliver-briggs,Oliver Briggs,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-03-30,2022-03-30
20905,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/bitcoin-mining-machinefivestarsnailscom,Bitcoin Mining Machine/Fivestarsnails.com,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-03-29,2022-03-29
20904,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/intrex-investment-management-ltd,Intrex Investment Management Ltd.,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-03-29,2022-03-29
20903,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/eliux,Eliux,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-03-29,2022-03-29
20902,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/ydfx-global-limited,YDFX Global Limited,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-03-29,2022-03-29
20901,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/cash-fx-group,Cash FX Group,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-03-29,2022-03-29
20838,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/bitsmultiplier-inc,"Bitsmultiplier, Inc.",,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-03-24,2022-03-24
20837,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/proligon-building-smart-systems-it-srl,Proligon / Building Smart Systems IT SRL,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-03-24,2022-03-24
20836,68,Ontario Securities Commission,Ontario,,https://www.osc.c/en/investors/warnings/bitcoin-system,Bitcoin System,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-03-24,2022-03-24
20832,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/biconomy,Biconomy,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-03-23,2022-03-23
20746,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/moon-life-investment,Moon Life Investment,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-03-17,2022-03-17
20745,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/fdxcrypto-co-xmarket-holdings-ltd,FDXCrypto c/o XMarket Holdings Ltd.,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-03-17,2022-03-17
20722,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/hc-coins,HC Coins,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-03-14,2022-03-14
20689,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/cryptopoolextraction-ltd,CryptoPoolExtraction Ltd.,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-03-10,2022-03-10
20673,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/fx-trade-option-limitedfxtradeoptionscom,FX Trade Option Limited/FXTradeOptions.com,,,www.fxtradeoptions.com,www.bestfxtradersoption24.com|www.fxtradeoptionsltd.com,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"FX Trade Option Limited/FXTradeOptions.com found at www.fxtradeoptions.com, www.fxtradeoptionsltd.com and www.bestfxtradersoption24.com, are not registered in Ontario to engage in the business of trading in securities.",2025-05-14,2025-05-14
20668,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/world-fast-mining-btc-aka-fastminingbtc,World Fast Mining BTC aka FastminingBTC,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-03-09,2022-03-09
20667,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/investcore-ltd-co-xertz-consulting-inc,InvestCore Ltd. c/o Xertz Consulting Inc.,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-03-09,2022-03-09
20666,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/coin-pro,Coin Pro,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-03-09,2022-03-09
20665,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/hk-coin-pro,HK Coin Pro,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-03-09,2022-03-09
20592,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/finance-and-currency-limited,Finance and Currency Limited,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-03-02,2022-03-02
20584,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/mytradingcollege,Mytradingcollege,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-03-01,2022-03-01
20583,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/centaurbtc,CentaurBTC,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-03-01,2022-03-01
20542,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/intelligence-prime-capital-ltd,Intelligence Prime Capital Ltd.,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-02-25,2022-02-25
20518,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/alfaprime-markets,AlfaPrime-Markets c/o Mia Group LLC,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-02-24,2022-02-24
20517,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/wrxst-global-ltd,WRXST Global Ltd.,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-02-24,2022-02-24
20475,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/btcmarketcap,BtcMarketCap,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-02-22,2022-02-22
20474,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/dgflex,DGFLEX,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-02-22,2022-02-22
20463,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/btc-convert,BTC Convert,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-02-22,2022-02-22
