domain,company,keyword,description,score,riskLevel
rbc-vrfyiaccess.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",10,low
rbc-vrfy-iauth.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",10,low
rbc-vrfyihub-access.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",10,low
rbc-vrfy-ionline-access.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",20,low
rbc-vrfy-ionline.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",10,low
rbc-vrfy-ionline-enter.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",20,low
rbc-vrfy-iweb.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",10,low
rbc-vrfy-myaccount-ca.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",10,low
rbc-vrfy-online-access.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",20,low
rbc-vrfy-online-access-i.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",20,low
rbc-vrfy-online.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",10,low
rbc-vrfy-onlinehub.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",10,low
rbc-vrfy-online-ihub.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",10,low
rbc-vrfy-online-info.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",10,low
rbc-vrfy-web-access-i.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",10,low
rbc-vrfy-webhub.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",10,low
rbc-wanze-tournoi-tournament.be,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",20,low
rbc-web1-verification.cfd,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",25,low
rbc-webaccess.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",10,low
rbc-webalerts-secure.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",10,low
rbc-webapp.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",10,low
rbc-web-auth.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",10,low
rbc-webauth.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",10,low
rbc-web.ca,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",10,low
rbc-web-cancellation.cfd,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",10,low
rbc-web.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",10,low
rbc-web-customers.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",10,low
rbc-web-hub.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",10,low
rbc-web-iaccess.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",10,low
rbc-web-io.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",10,low
rbc-web-ivrfyaccess.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",10,low
rbc-web-iweb.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",10,low
rbc-web-login-secure.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",10,low
rbc-web.net,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",10,low
rbc-web-onlineaccess.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",10,low
rbc-web-portal.info,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,low
rbc.website,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",0,low
rbc-web-verification1.cfd,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",25,low
rbc-web-verification.cfd,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",10,low
rbc-webverify-ionline.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",10,low
rbc-wmc-staging.online,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,low
rbc-world.club,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,low
rbc-xskip.xyz,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,low
rbcz-authorize.info,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,low
safesecured-help-cibc.com,CIBC (Canadian Imperial Bank of Commerce),cibc,"Phishing site impersonating CIBC (Canadian Imperial Bank of Commerce)",10,low
safesecurity-cibc.com,CIBC (Canadian Imperial Bank of Commerce),cibc,"Phishing site impersonating CIBC (Canadian Imperial Bank of Commerce)",10,low
safesecurity-scotia.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
samsungtv-interactive-qr-cn.com,Interac,interac,"Phishing site impersonating Interac",20,low
scotia-authonlinebns.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
scotiabank1-onlineverifications.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",35,low
scotiabank-1verification.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",35,low
scotiabank-1verification.info,Scotiabank,scotia,"Phishing site impersonating Scotiabank",65,medium
scotiabank-1verify.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",25,low
scotiabank-access1.site,Scotiabank,scotia,"Phishing site impersonating Scotiabank",25,low
scotiabank-access.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
scotiabank-access.services,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-accesweb1.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",25,low
scotiabank-account.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
scotiabank-accountmanagement.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-alert.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
scotiabank-alerts.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
scotiabank-alertsms.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
scotiabank-alerts.net,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
scotiabank-alerts-trinidad.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-auth.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
scotiabank-authenticate.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-authentication.ca,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-authentication.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-authentications.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-authenticator.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-authentification.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-authorize.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
scotiabank-banking.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
scotiabank-ca-alerts.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
scotiabankcanada-secure.ru,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-canalesdigitales.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-canalesvirtuales.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-ca.services,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
scotiabank-clientes.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
scotiabank-clientrewards.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-clients.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
scotiabank-colpatria.info,Scotiabank,scotia,"Phishing site impersonating Scotiabank",40,low
scotiabank.digital,Scotiabank,scotia,"Phishing site impersonating Scotiabank",0,low
scotiabank-disputetransaction.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-fraudalerts.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-fraudandscams.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-fraudawareness.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-fraud.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
scotiabank-fraudhelp.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
scotiabank-fraudprevention.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-futbolseniorclub.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-helponline.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
scotiabank-info1mobile.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",35,low
scotiabank-info.services,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
scotiabank-login.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
scotiabank-loginonline.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-loginsecurity.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-mex.top,Scotiabank,scotia,"Phishing site impersonating Scotiabank",40,low
scotiabank-mex.xyz,Scotiabank,scotia,"Phishing site impersonating Scotiabank",40,low
scotiabank-mobile1.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",25,low
scotiabank-mobileaccess.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-mobilebanking.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-mobile.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
scotiabankmobileregistration.top,Scotiabank,scotia,"Phishing site impersonating Scotiabank",40,low
scotiabank-mobilescotia.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-mobile-scotiaonline.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-mobile-security.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-mobile-update1.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",35,low
scotiabankmobileverification.info,Scotiabank,scotia,"Phishing site impersonating Scotiabank",40,low
scotiabank-multiplo.online,Scotiabank,scotia,"Phishing site impersonating Scotiabank",50,medium
scotiabank-mx.club,Scotiabank,scotia,"Phishing site impersonating Scotiabank",40,low
scotiabank-mx.pro,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
scotiabank-mx.top,Scotiabank,scotia,"Phishing site impersonating Scotiabank",40,low
scotiabank-mx.xyz,Scotiabank,scotia,"Phishing site impersonating Scotiabank",40,low
scotiabank-myaccess.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
scotiabank-myaccount.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
scotiabank-myonline.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
scotiabank-mysecurelogin.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank.online,Scotiabank,scotia,"Phishing site impersonating Scotiabank",30,low
scotiabank-onlineaccount-security.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-online-authentication.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-onlinebanking.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-online.ca,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
scotiabank-online.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
scotiabank-online.info,Scotiabank,scotia,"Phishing site impersonating Scotiabank",40,low
scotiabank-online.me,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
scotiabank-online.mobi,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
scotiabank-online-mobile.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-onlines.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
scotiabank-online-secure.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-online-validation.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-online-verification.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-onlineverification.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-pay.online,Scotiabank,scotia,"Phishing site impersonating Scotiabank",40,low
scotiabank-pe.xyz,Scotiabank,scotia,"Phishing site impersonating Scotiabank",40,low
scotiabank-portal.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
scotiabank-profile-update293.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",35,low
scotiabank-pruebas-compliance.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-reportfraud.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-reresetresolution.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-reset-746589.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",35,low
scotiabank-reset.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
scotiabank-reset-policycad.ca,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-reset-policyvca.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-reset-policyv-cad.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-reset-policyvcad.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-resetrecovery.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-scotiabanking.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-scotiabankonline.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-scotiaonline.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-scotiaonlines.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-secureaccount.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-secure.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
scotiabank-secure.info,Scotiabank,scotia,"Phishing site impersonating Scotiabank",40,low
scotiabank-securelink.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
scotiabank-securelogin.ca,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
scotiabank-securenotification.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-secure.online,Scotiabank,scotia,"Phishing site impersonating Scotiabank",40,low
scotiabank-secureonline.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-secure.ru,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
scotiabanksecure-teamonline.info,Scotiabank,scotia,"Phishing site impersonating Scotiabank",50,medium
scotiabank-secure-web.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
scotiabank-security.ca,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
scotiabank-security.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
scotiabank-securitywebsite01.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",35,low
scotiabank-segurosinternacionales.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-service.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
scotiabank.services,Scotiabank,scotia,"Phishing site impersonating Scotiabank",0,low
scotiabank-services.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
scotiabank-services.mobi,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
scotiabank-setup0601.info,Scotiabank,scotia,"Phishing site impersonating Scotiabank",55,medium
scotiabank-sharing-36.xyz,Scotiabank,scotia,"Phishing site impersonating Scotiabank",55,medium
scotiabank-soctiaonlines.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank.support,Scotiabank,scotia,"Phishing site impersonating Scotiabank",0,low
scotiabank-support.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
scotiabank-supportdesk.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-supports.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
scotiabank-trinidadalerts.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",20,low
scotiabank-unlock.online,Scotiabank,scotia,"Phishing site impersonating Scotiabank",40,low
scotiabank-update.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
scotiabank-updates.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
scotiabank-user.com,Scotiabank,scotia,"Phishing site impersonating Scotiabank",10,low
