domain,company,keyword,description,score,riskLevel
rbc-protectlogin.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbc-proyecto.online,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",35,LOW
rbc-radio.ru,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",15,LOW
rbc-rbaccess.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",15,LOW
rbc-rbbonline.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",15,LOW
rbc-rbkonline.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",15,LOW
rbc-rbonline.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",15,LOW
rbc-realty.ru,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",15,LOW
rbc-reautho.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbc-reconciliation-education.ca,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",25,LOW
rbc-recoveryaccount-ca.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",50,MEDIUM
rbc-recoveryaccount-ca.online,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",70,HIGH
rbc-recovery.info,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",100,HIGH
rbc-registermobile.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",15,LOW
rbc-renewables.online,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",35,LOW
rbc-reset1online.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbc-reset-77899766.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",55,MEDIUM
rbc-reset-79238392.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",55,MEDIUM
rbc-reset.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",100,HIGH
rbc-reset-login1.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbc-reset-login2.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbc-reset-online2.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbc-restore1.online,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",35,LOW
rbc-restoreaccess.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",15,LOW
rbc-restricted-banking.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",25,LOW
rbc-restricted-bankings.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",25,LOW
rbc-restrictionalert.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",15,LOW
rbc-rf.ru,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",15,LOW
rbc-rk.ru,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",15,LOW
rbc-royabank.top,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",35,LOW
rbcroyal2024-verification.online,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",60,MEDIUM
rbc-royal-alert.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",15,LOW
rbc-royalalert.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",15,LOW
rbc-royal-alert.one,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",15,LOW
rbc-royalalerts.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",15,LOW
rbc-royalank-login.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbc-royalapp-verifydevices.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",50,MEDIUM
rbc-royalapp-verifymy-id.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",50,MEDIUM
rbc-royal-appweb.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",100,HIGH
rbc-royalbank0-auth1.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbcroyalbank-accounts.site,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",50,MEDIUM
rbc-royalbank-alert.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",15,LOW
rbc-royalbankauth.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbcroyalbankauthentication.info,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",60,MEDIUM
rbc-royalbankclient.ca,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",100,HIGH
rbcroyalbankclientsecurity.info,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",35,LOW
rbcroyalbankclientverification.info,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",100,HIGH
rbcroyalbank-confirmmyidentity.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",25,LOW
rbcroyalbank-credentialverification.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",25,LOW
rbcroyalbankcustomer-service.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",25,LOW
rbcroyalbank-identityauthentication.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",50,MEDIUM
rbcroyalbank-identityconfirmation.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",25,LOW
rbcroyalbank-identityvalidation.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",25,LOW
rbcroyalbank-identityverification.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",25,LOW
rbc-royalbank.info,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",35,LOW
rbc-royalbank-login.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbcroyalbankmobile-app.online,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",45,MEDIUM
rbcroyalbank-mobile.online,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",45,MEDIUM
rbc-royalbank.online,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",35,LOW
rbc-royal-bank-online.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",15,LOW
rbc-royalbankonline.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",15,LOW
rbcroyalbankonline-identityverification.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",25,LOW
rbcroyalbank-online.info,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",35,LOW
rbcroyalbank-online-services.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",25,LOW
rbcroyalbank-privacysecurity.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",25,LOW
rbc-royal-bank-reset.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",100,HIGH
rbcroyalbank-restoremyaccount.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",50,MEDIUM
rbc-royalbanksecure.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbcroyalbank-secure.info,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",100,HIGH
rbc-royalbank-secureonline.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",50,MEDIUM
rbc-royalbanksecure-online.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",50,MEDIUM
rbcroyalbanksecurityclient.info,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",100,HIGH
rbc-royalbank-security.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",25,LOW
rbc-royalbanksecurity.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",15,LOW
rbcroyalbank-ssl-verify.cfd,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",50,MEDIUM
rbcroyalbank-verification.info,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",45,MEDIUM
rbcroyalbank-verify.info,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",100,HIGH
rbcroyalbank-verifymyidentity.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",50,MEDIUM
rbc-royalb.online,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",35,LOW
rbc-royalb.website,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",15,LOW
rbc-royalcasupport.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",15,LOW
rbc-royalclient1mobile.net,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",25,LOW
rbc-royalclients.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",15,LOW
rbc-royallbank.top,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",35,LOW
rbc-royall.top,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",35,LOW
rbc-royal.online,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",35,LOW
rbc-royalonline-app.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",100,HIGH
rbc-royal-profil-reset.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",50,MEDIUM
rbc-royal-reset-profil.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",50,MEDIUM
rbc-royal-secure.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",100,HIGH
rbc-royal-secured.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbc-royalsecurity1-auth.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",50,MEDIUM
rbc-royalsupport.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",15,LOW
rbcroyaltrust-ca-clientsecure.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",50,MEDIUM
rbc-royalverifier-monappareil.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",25,LOW
rbc-royb.online,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",35,LOW
rbc-rt.ru,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",15,LOW
rbc-rubicon.website,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",15,LOW
rbc-ru.info,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",100,HIGH
rbc-safeaccess.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",15,LOW
rbc-safetyupdated.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbc-scrclientportal.info,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",100,HIGH
rbc-secure00-departement00.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",50,MEDIUM
rbc-secure00-department1.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",50,MEDIUM
rbc-secure031.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbc-secure0-online3.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbc-secure1-auth00.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbc-secure1check.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbc-secure1.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbc-secure1-department.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",50,MEDIUM
rbc-secure1.info,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",60,MEDIUM
rbc-secure1login.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbc-secure2.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbc-secure9135.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",55,MEDIUM
rbc-secure9.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbc-secureaccess.ca,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",100,HIGH
rbc-secureaccess.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbc-secure-alert.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbcsecurealert-onlineverify.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",50,MEDIUM
rbc-secure-app.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",100,HIGH
rbc-secure-auth1.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbc-secure-auth.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbc-secureauth.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbc-secure-authenticate.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",50,MEDIUM
rbc-secureauthentication.info,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",70,HIGH
rbcsecure-authentication.info,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",70,HIGH
rbc-secure-auth.online,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",60,MEDIUM
rbc-secure-business.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",100,HIGH
rbc-secure.ca,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbc-securecheck.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbc-secure.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",100,HIGH
rbc-secure-connect.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbc-secured-acc.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbc-securedaccess.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbc-secured-account.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbc-secured.agency,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbc-secured-alert.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbc-secured-alerts.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbc-secured.app,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbc-secured-authentication.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",50,MEDIUM
rbc-secured.biz,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbc-secured.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",100,HIGH
rbc-secured.dev,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbc-securedebit.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbc-secure-department.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",100,HIGH
rbc-secure-departments.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",100,HIGH
rbc-secure-device.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbc-securedevice.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbc-secured.global,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbc-secured.info,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",60,MEDIUM
rbc-secured.life,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbc-secured-login.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbc-securedlogin.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",100,HIGH
rbc-secured.ltd,TD (TD Canada Trust),td,"Phishing site impersonating TD (TD Canada Trust)",40,MEDIUM
rbc-secured.me,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbc-secured-myalert.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbc-secured-myalerts.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbc-secured.net,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbc-securedoc-message.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbc-securedocmessage.com,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
rbc-secured.online,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",60,MEDIUM
rbc-secured.photography,RBC (Royal Bank of Canada),rbc,"Phishing site impersonating RBC (Royal Bank of Canada)",40,MEDIUM
